Kaliraj Vairavakkalai                             	         6	idr (6)
Sergey Fomin                                      	         6	idr (4), lsr (2), opsawg (2), spring (2)
Ramesh Sivakolundu                                	         6	ippm (4), ietf (1), ippm-ioam-ix-dt (1)
John T. Wroclawski                                	         6	ietf (6)
Nadim Kobeissi                                    	         6	ietf (6)
Mickey Spiegel                                    	         6	ippm (6)
Jianglong Wang                                    	         6	loops (4), ippm (1), nmrg (1), spring (1)
Steffen Klassert                                  	         6	ipsec (6)
XiPeng Xiao                                       	         6	ipv6 (5), v6ops (1)
Simon Josefsson                                   	         6	kitten (6)
Sarah Chen                                        	         6	lsr (6)
Ian Duncan                                        	         6	spring (3), lsr (2), pim (1)
Richard Li                                        	         6	lsr (5), tsvwg (1)
Rob Austein                                       	         6	sidrops (5), lsvr (1), tsv-art (1)
Jonathan Reed                                     	         6	tls-reg-review (4), manycouches (2)
Keith Drage                                       	         6	sipcore (3), wgchairs (2), mmusic (1)
Chandrasekar R                                    	         6	mpls (6)
Christoph Paasch                                  	         6	multipathtcp (5), quic (5), quic-issues (5), tcpm (5), tsvwg (1)
Ran Tao                                           	         6	netconf (5), netmod (1)
Vincent Breitmoser                                	         6	openpgp (6)
dcmgash@cisco.com                                 	         6	opsawg (6)
Mahendra Singh Negi                               	         6	pce (6)
Bill Munyan                                       	         6	sacm (6)
Hilarie Orman                                     	         6	secdir (6)
Charlie Kaufman                                   	         6	secdir (6)
Ties de Kock                                      	         6	sidrops (6)
Miguel Angel Reina Ortega                         	         6	tls-reg-review (6)
Wayne Chang                                       	         6	txauth (6)
Sean Croghan                                      	         5	109all (3), 108all (2)
Jacob Uecker                                      	         5	ietf (3), 108attendees (1), lsvr (1)
David Lake                                        	         5	5gangip (2), raw (2), 6gip (1)
Sanjay Mishra                                     	         5	mops (2), acme (1), alto (1), cdni (1), dnsop (1)
Dorothy Cooley                                    	         5	spasm (4), acme (1), anima (1), iot-onboarding (1), iotops (1)
Alister Winfield                                  	         5	add (3), dns-privacy (2)
Kevin Smith                                       	         5	add (3), tsvwg (2)
John Woodworth                                    	         5	add (4), qirg (1)
Gonzalo Salgueiro                                 	         5	ecrit (2), iot-directorate (2), last-call (2), avt (1), dispatch (1), quic (1), tram (1)
Lorenzo Miniero                                   	         5	avt (2), dispatch (1), hackathon (1), mops (1)
Russ White                                        	         5	babel (1), bess (1), ietf (1), lsr (1), rtg-dir (1), wgchairs (1)
Jordan Head                                       	         5	bess (1), ipv6 (1), lsr (1), mboned (1), rift (1)
satyamoh@cisco.com                                	         5	bess (4), idr (1)
IJsbrand Wijnands                                 	         5	bier (4), bess (1)
Luay Jalil                                        	         5	spring (2), bess (1), lsr (1), opsawg (1)
Vengada Prasad Govindan                           	         5	ippm (2), sfc (2), bess (1)
Zitao Wang                                        	         5	bess (1), dns-privacy (1), idr (1), last-call (1), netconf (1), netmod (1)
Ahmed Abdelsalam                                  	         5	spring (3), bess (1), ipv6 (1)
MooChang Shin                                     	         5	bier (5)
Miguel Correia                                    	         5	blockchain-interop (5)
KJ Sun                                            	         5	its (3), bmwg (1), pidloc (1)
David Dolson                                      	         5	captive-portals (5)
Joerg Richter                                     	         5	cbor (5)
Sean Leonard                                      	         5	cbor (5)
Min Ye                                            	         5	ccamp (3), rtg-dir (2), rtgwg (1)
Michael Niedermayer                               	         5	cellar (5)
Florian Weimer                                    	         5	ietf (3), cellar (1), openpgp (1)
Andrey Jivsov                                     	         5	cfrg (4), saag (1)
David McGrew                                      	         5	cfrg (5)
Spyridon Mastorakis                               	         5	icnrg (4), coin (1)
Thomas Pornin                                     	         5	crypto-panel (5)
David von Oheimb                                  	         5	spasm (4), curdle (2)
Vaibhav Bajpai                                    	         5	ietf (3), din (1), quic (1)
Anton Tveretin                                    	         5	dispatch (5)
Joonwoong Kim                                     	         5	dispatch (4), mops (1)
Yeshwant Muthusamy                                	         5	dispatch (4), media-types (1)
Autumn Tyr-Salvia                                 	         5	dmarc (5)
Miya Kohno                                        	         5	dmm (3), ipv6 (2)
Ralph Dolmans                                     	         5	dnsop (5)
Roy Arends                                        	         5	dnsop (5)
Pieter Lexis                                      	         5	dnsop (5)
Zhen Cao                                          	         5	lwip (4), dots (1), int-dir (1), last-call (1)
